Date,NN Group,ING Group,ABN AMRO,KBC Group,Deutsche Bank
2016-01-28,9.801518440246582,12.790765762329102,5.651592254638672,33.2662239074707,17.74274253845215
2016-01-29,9.925326347351074,12.968689918518066,5.830440521240234,35.11545944213867,17.92393684387207
2016-02-01,9.915011405944824,12.905427932739258,5.778161525726318,34.72964096069336,17.872167587280273
2016-02-02,9.414616584777832,12.403287887573242,5.487605094909668,33.858245849609375,17.68809700012207
2016-02-03,9.285648345947266,11.656004905700684,5.321962356567383,32.531192779541016,17.38898277282715
2016-02-04,9.765406608581543,11.980223655700684,5.794671058654785,33.146484375,17.190526962280273
2016-02-05,9.690607070922852,12.075114250183105,5.783665657043457,32.561119079589844,16.537649154663086
2016-02-08,9.001921653747559,10.928492546081543,5.440827369689941,30.92475700378418,15.651806831359863
2016-02-09,8.393196105957031,10.461935997009277,5.179434776306152,30.069988250732422,15.234766960144043
2016-02-10,8.813628196716309,11.5294828414917,5.40891170501709,31.440271377563477,15.93366527557373
2016-02-11,8.697559356689453,10.821739196777344,5.11890172958374,29.96354866027832,15.519506454467773
2016-02-12,8.566011428833008,12.09883975982666,5.378093719482422,30.954689025878906,15.93366527557373
2016-02-15,8.903904914855957,12.063254356384277,5.684609889984131,32.2285270690918,16.054462432861328
2016-02-16,8.787836074829102,12.031623840332031,5.615823268890381,32.16201400756836,15.968184471130371
2016-02-17,8.517004013061523,12.794719696044922,5.80567741394043,33.060020446777344,16.552030563354492
2016-02-18,8.818787574768066,12.264902114868164,5.742393493652344,30.409231185913086,16.293184280395508
2016-02-19,8.821367263793945,12.019762992858887,5.679107189178467,30.685283660888672,16.005571365356445
2016-02-22,9.087039947509766,12.49422550201416,5.855205059051514,31.4169921875,16.310440063476562
2016-02-23,9.061246871948242,12.035575866699219,5.7176289558410645,30.97463607788086,16.183889389038086
2016-02-24,8.898746490478516,11.58088207244873,5.566296100616455,30.598806381225586,16.040084838867188
2016-02-25,9.285648345947266,11.893237113952637,5.731386661529541,31.55668067932129,15.772603988647461
2016-02-26,9.60033130645752,12.58121109008789,5.9460039138793945,32.324981689453125,16.42548370361328
2016-02-29,9.40945816040039,12.640521049499512,5.995532035827637,32.527862548828125,16.336322784423828
2016-03-01,9.257274627685547,12.921241760253906,6.155118465423584,33.392616271972656,16.48012924194336
2016-03-02,9.605488777160645,13.585493087768555,6.325712203979492,34.297264099121094,16.4024715423584
2016-03-03,9.499734878540039,13.949248313903809,6.270681381225586,33.858245849609375,16.304683685302734
2016-03-04,9.582274436950684,14.245790481567383,6.300947666168213,33.75847244262695,16.25579071044922
2016-03-07,9.388823509216309,14.028326988220215,6.177128791809082,32.474647521972656,15.982559204101562
2016-03-08,9.174736976623535,13.731786727905273,6.14686393737793,32.08884048461914,15.902029991149902
2016-03-09,9.290807723999023,13.617124557495117,6.144113540649414,32.3216552734375,16.051586151123047
2016-03-10,9.422354698181152,13.49850845336914,6.14686393737793,32.25181198120117,15.427471160888672
2016-03-11,9.845368385314941,14.502792358398438,6.499057769775391,33.272884368896484,16.080350875854492
2016-03-14,9.688029289245605,14.653038024902344,6.47704553604126,32.9436149597168,16.20114517211914
2016-03-15,9.569375991821289,14.273467063903809,6.383494853973389,32.44139099121094,16.471500396728516
2016-03-16,9.517791748046875,13.640848159790039,6.2844390869140625,31.849367141723633,16.750484466552734
2016-03-17,9.417194366455078,13.3640775680542,6.160621166229248,30.74515151977539,16.80800437927246
2016-03-18,9.234061241149902,13.502461433410645,6.215651988983154,31.104351043701172,16.934551239013672
2016-03-21,9.337236404418945,13.375938415527344,6.223907470703125,31.077747344970703,16.764862060546875
2016-03-22,9.342395782470703,13.209877014160156,6.185385704040527,31.064441680908203,16.831012725830078
2016-03-23,9.246959686279297,12.830304145812988,6.094585418701172,31.130966186523438,16.966190338134766
2016-03-24,8.924540519714355,12.347931861877441,5.987277030944824,30.558895111083984,16.6785831451416
2016-03-29,9.117992401123047,12.150239944458008,5.976271152496338,30.622085571289062,16.928802490234375
2016-03-30,9.259858131408691,11.984177589416504,5.9790215492248535,30.805011749267578,16.80800437927246
2016-03-31,9.288229942321777,11.822068214416504,5.84970235824585,30.156455993652344,16.540529251098633
2016-04-01,9.172159194946289,11.790437698364258,5.728635311126709,30.57552719116211,16.529020309448242
2016-04-04,9.097356796264648,11.703452110290527,5.756150722503662,30.808340072631836,16.56928825378418
2016-04-05,8.983866691589355,11.110371589660645,5.574550628662109,30.342716217041016,16.546276092529297
2016-04-06,9.081881523132324,11.201311111450195,5.6213274002075195,30.78839111328125,16.546276092529297
2016-04-07,9.027715682983398,10.869186401367188,5.497508525848389,30.262893676757812,16.451370239257812
2016-04-08,9.166998863220215,11.062926292419434,5.591061115264893,30.868207931518555,16.53477668762207
2016-04-11,9.32691764831543,11.070833206176758,5.706623077392578,31.357128143310547,16.54915428161621
2016-04-12,9.396562576293945,11.055017471313477,5.70387077331543,31.064441680908203,16.854019165039062
2016-04-13,9.749932289123535,12.150239944458008,6.001035213470459,32.22520446777344,17.713979721069336
2016-04-14,9.695765495300293,12.189778327941895,6.078075885772705,32.354915618896484,17.676589965820312
2016-04-15,9.60806655883789,12.138379096984863,6.091833591461182,31.95911979675293,17.207786560058594
2016-04-18,9.546163558959961,12.355840682983398,6.113846302032471,31.945825576782227,17.253803253173828
2016-04-19,9.440407752990723,12.36770248413086,6.149615287780762,31.523418426513672,17.429244995117188
2016-04-20,9.801518440246582,13.000320434570312,6.152368545532227,31.43694496154785,17.518404006958008
2016-04-21,9.915011405944824,13.217782020568848,6.292693138122559,31.95580291748047,17.58455467224121
2016-04-22,9.915011405944824,13.284997940063477,6.31195592880249,33.146484375,17.682342529296875
2016-04-25,9.618386268615723,12.711688995361328,6.185385704040527,32.37154006958008,17.630573272705078
2016-04-26,9.749932289123535,13.000320434570312,6.2294087409973145,32.92697525024414,17.831897735595703
2016-04-27,9.615805625915527,13.20592212677002,6.280797004699707,32.96689224243164,17.49539566040039
2016-04-28,9.716400146484375,13.727832794189453,6.3407511711120605,33.15979766845703,17.610443115234375
2016-04-29,9.631279945373535,13.02404499053955,6.106647491455078,32.61433410644531,17.406240463256836
2016-05-02,9.747352600097656,12.676104545593262,6.129487991333008,32.351593017578125,17.544294357299805
2016-05-03,9.577116012573242,11.881376266479492,5.926790714263916,31.426969528198242,17.179025650024414
2016-05-04,9.672551155090332,11.818114280700684,5.8297224044799805,30.958011627197266,17.150264739990234
2016-05-05,9.546163558959961,11.569019317626953,5.775478839874268,30.515663146972656,16.874156951904297
2016-05-06,9.35271167755127,11.656004905700684,5.824012279510498,30.63539695739746,16.87127685546875
2016-05-09,9.234061241149902,11.584835052490234,5.824012279510498,30.47242546081543,16.911544799804688
2016-05-10,9.290807723999023,11.865560531616211,5.978178024291992,30.831623077392578,17.138763427734375
2016-05-11,9.02255630493164,11.640189170837402,5.966757774353027,30.36931800842285,17.066852569580078
2016-05-12,8.924540519714355,11.482035636901855,5.9096598625183105,31.752914428710938,17.055349349975586
2016-05-13,9.081881523132324,11.60460376739502,5.952482223510742,32.38151550292969,16.759113311767578
2016-05-16,9.045770645141602,11.60460376739502,5.838287830352783,32.71744155883789,16.787872314453125
2016-05-17,8.914223670959473,11.395050048828125,5.781188488006592,32.22187042236328,16.48012924194336
2016-05-18,8.9374361038208,11.65995979309082,5.898238658905029,32.13872528076172,16.623933792114258
2016-05-19,9.025134086608887,11.814160346984863,5.869691371917725,32.66755294799805,16.577919006347656
2016-05-20,9.043655395507812,11.96835994720459,5.989596366882324,33.25956726074219,16.710216522216797
2016-05-23,9.041009902954102,11.988130569458008,5.978178024291992,33.25956726074219,16.750484466552734
2016-05-24,9.332059860229492,12.304439544677734,6.2122802734375,34.92255783081055,17.357341766357422
2016-05-25,9.53579330444336,12.72750473022461,6.41783332824707,35.181976318359375,17.504026412963867
2016-05-26,9.51462459564209,12.80262565612793,6.466366291046143,35.621002197265625,16.508892059326172
2016-05-27,9.60987663269043,12.877751350402832,6.497771263122559,35.640968322753906,16.767742156982422
2016-05-30,9.842716217041016,12.956828117370605,6.5149006843566895,35.581092834472656,16.966190338134766
2016-05-31,9.686607360839844,12.69587230682373,6.3921380043029785,35.39483642578125,17.265310287475586
2016-06-01,9.54637622833252,12.371655464172363,6.297927379608154,35.30170822143555,17.34296417236328
2016-06-02,9.64427375793457,12.332117080688477,6.30363655090332,35.268455505371094,17.135881423950195
2016-06-03,9.594001770019531,11.861607551574707,6.1894402503967285,35.00237274169922,16.95180892944336
2016-06-06,9.583419799804688,11.901145935058594,6.192295551300049,34.86267852783203,17.193403244018555
2016-06-07,9.530501365661621,12.075114250183105,6.272233486175537,35.63431167602539,17.44379425048828
2016-06-08,9.61252498626709,11.85765266418457,6.200860500335693,35.421443939208984,17.151676177978516
2016-06-09,9.472289085388184,11.64809799194336,6.129487991333008,35.38819122314453,16.943016052246094
2016-06-10,9.263265609741211,11.098509788513184,5.87254524230957,34.60991287231445,16.31704330444336
2016-06-13,9.202409744262695,10.714985847473145,5.690402507781982,33.30613327026367,15.908669471740723
2016-06-14,9.085989952087402,10.406583786010742,5.6064677238464355,32.46466827392578,15.613568305969238
2016-06-15,8.943111419677734,10.5054292678833,5.567070484161377,32.27841567993164,15.476449012756348
2016-06-16,8.980154991149902,10.276104927062988,5.531099319458008,31.483510971069336,15.205195426940918
2016-06-17,9.085989952087402,10.81383228302002,5.699538707733154,32.92697525024414,15.163464546203613
2016-06-20,9.369100570678711,11.450404167175293,5.932498931884766,33.844947814941406,15.676165580749512
2016-06-21,9.43260383605957,11.703452110290527,5.992452144622803,33.89815902709961,15.837129592895508
2016-06-22,9.366455078125,11.924867630004883,6.043839931488037,34.20414352416992,15.837129592895508
2016-06-23,9.79244327545166,12.308394432067871,6.2665228843688965,34.98906707763672,16.221654891967773
2016-06-24,8.789650917053223,10.568692207336426,5.330112457275391,30.133174896240234,14.919035911560059
2016-06-27,7.686313629150391,9.916303634643555,4.914438724517822,26.76730728149414,13.950264930725098
2016-06-28,7.863589763641357,9.999333381652832,5.030348777770996,28.613204956054688,14.254310607910156
2016-06-29,7.752460479736328,10.01119613647461,5.145686626434326,29.178621292114258,14.796820640563965
2016-06-30,7.882110595703125,9.746286392211914,5.241038799285889,29.215211868286133,14.781917572021484
2016-07-01,7.895339012145996,9.9281644821167,5.230191230773926,28.935834884643555,14.716341972351074
2016-07-04,7.741877555847168,9.754194259643555,5.153108596801758,28.091045379638672,14.31392765045166
2016-07-05,7.683670520782471,9.66325569152832,5.012648105621338,27.60544204711914,13.741606712341309
2016-07-06,7.461413860321045,9.125530242919922,4.881320953369141,26.61430549621582,13.324292182922363
2016-07-07,7.659853935241699,9.042498588562012,4.9275712966918945,26.4879207611084,13.455450057983398
2016-07-08,8.001175880432129,9.295544624328613,5.207923889160156,27.861541748046875,13.68199348449707
2016-07-11,8.080552101135254,9.509054183959961,5.330112457275391,28.237377166748047,13.991997718811035
2016-07-12,8.316036224365234,10.110042572021484,5.50369119644165,29.271753311157227,14.337774276733398
2016-07-13,8.339849472045898,9.94002628326416,5.450589179992676,28.712995529174805,14.358638763427734
2016-07-14,8.503896713256836,10.299827575683594,5.592193126678467,30.086605072021484,14.44210147857666
2016-07-15,8.562104225158691,10.295875549316406,5.585341930389404,29.897031784057617,14.3198881149292
2016-07-18,8.585918426513672,10.37495231628418,5.583056926727295,29.837162017822266,14.337774276733398
2016-07-19,8.570040702819824,10.090274810791016,5.591622829437256,29.973526000976562,14.32883071899414
2016-07-20,8.686463356018066,10.240520477294922,5.677842140197754,30.246257781982422,14.537490844726562
2016-07-21,8.681170463562012,10.422396659851074,5.74978494644165,30.03339385986328,14.415279388427734
2016-07-22,8.763191223144531,10.347273826599121,5.79260778427124,30.11321449279785,14.182772636413574
2016-07-25,8.6785249710083,10.406583786010742,5.695542335510254,29.84048843383789,14.212579727172852
2016-07-26,8.588562965393066,10.161441802978516,5.670416831970215,30.256237030029297,14.051612854003906
2016-07-27,8.662649154663086,9.841178894042969,5.680695533752441,30.738496780395508,14.361620903015137
2016-07-28,8.593855857849121,9.418115615844727,5.58419942855835,30.236278533935547,14.21854019165039
2016-07-29,8.794943809509277,9.509054183959961,5.709815979003906,30.92142105102539,14.382484436035156
2016-08-01,8.559456825256348,9.335083961486816,5.631021022796631,30.68195915222168,14.322868347167969
2016-08-02,8.358370780944824,8.884343147277832,5.369511127471924,29.368206024169922,14.120174407958984
2016-08-03,8.596502304077148,8.856666564941406,5.809737682342529,30.226299285888672,13.980074882507324
2016-08-04,8.779067039489746,9.01086711883545,5.898238658905029,30.728519439697266,14.149979591369629
2016-08-05,8.956341743469238,9.331130981445312,6.020997047424316,31.273977279663086,14.3198881149292
2016-08-08,9.025135040283203,9.615808486938477,6.108683109283447,31.393709182739258,14.620952606201172
2016-08-09,9.220929145812988,9.7858247756958,6.1846747398376465,31.802806854248047,14.71037769317627
2016-08-10,9.136262893676758,10.086319923400879,6.134988784790039,32.062232971191406,14.74018669128418
2016-08-11,9.154784202575684,10.094225883483887,6.202211856842041,33.7385139465332,14.558355331420898
2016-08-12,9.197117805480957,10.082365036010742,6.187599182128906,33.89815902709961,14.462969779968262
2016-08-15,9.234161376953125,10.090274810791016,6.190521717071533,33.67198181152344,14.561334609985352
2016-08-16,9.041009902954102,10.01910400390625,6.126218318939209,33.28618240356445,14.486814498901367
2016-08-17,9.268555641174316,9.714654922485352,6.111605167388916,33.023433685302734,14.552392959594727
2016-08-18,9.350579261779785,9.754194259643555,6.178830146789551,33.203033447265625,15.828184127807617
2016-08-19,9.260621070861816,9.449746131896973,6.105760097503662,33.169769287109375,15.422795295715332
2016-08-22,9.334704399108887,9.46556282043457,6.1320648193359375,33.72520446777344,15.74015998840332
2016-08-23,9.429957389831543,9.801641464233398,6.295742034912109,34.33717727661133,15.959877014160156
2016-08-24,9.554463386535645,10.030964851379395,6.357122421264648,35.175323486328125,16.112455368041992
2016-08-25,9.56799602508545,9.880718231201172,6.348353385925293,34.83607482910156,15.74015998840332
2016-08-26,9.614008903503418,9.959794998168945,6.360044479370117,34.84938430786133,15.82255744934082
2016-08-29,9.595063209533691,9.81745719909668,6.319125652313232,34.65647506713867,15.798142433166504
2016-08-30,9.868433952331543,10.18912124633789,6.450651168823242,35.07554626464844,16.002595901489258
2016-08-31,9.973992347717285,10.446122169494629,6.558796405792236,35.30170822143555,16.28029441833496
2016-09-01,10.022713661193848,10.343320846557617,6.588024616241455,35.58774185180664,16.332170486450195
2016-09-02,10.22571086883545,10.533106803894043,6.693246364593506,36.3194580078125,16.42982292175293
2016-09-05,10.112031936645508,10.477752685546875,6.684476852416992,36.286190032958984,16.460336685180664
2016-09-06,10.063312530517578,10.200982093811035,6.605560779571533,35.8338623046875,16.545785903930664
2016-09-07,10.106618881225586,10.240520477294922,6.6114068031311035,35.9536018371582,16.777708053588867
2016-09-08,10.271724700927734,10.367044448852539,6.658173561096191,35.966896057128906,16.857046127319336
2016-09-09,10.231123924255371,10.794060707092285,6.617251396179199,35.9003791809082,16.988265991210938
2016-09-12,10.163456916809082,10.517292022705078,6.485724925994873,35.57443618774414,16.7838077545166
2016-09-13,9.860313415527344,10.311690330505371,6.389273166656494,34.82276916503906,16.57019805908203
2016-09-14,9.863018989562988,10.236566543579102,6.33081579208374,34.722999572753906,16.469493865966797
2016-09-15,9.933392524719238,10.359135627746582,6.3717360496521,35.11545944213867,16.57019805908203
2016-09-16,9.852194786071777,9.481378555297852,6.246055603027344,34.716339111328125,16.53052520751953
2016-09-19,9.860313415527344,9.252053260803223,6.30158805847168,34.982421875,16.7990665435791
2016-09-20,9.83866024017334,8.900158882141113,6.254823684692383,34.949161529541016,16.7197265625
2016-09-21,10.133683204650879,8.915972709655762,6.456497669219971,36.066688537597656,16.96690559387207
2016-09-22,10.106618881225586,9.204607963562012,6.517877101898193,36.272891998291016,17.006574630737305
2016-09-23,10.068726539611816,9.022727966308594,6.46526575088501,35.52122116088867,16.8448429107666
2016-09-26,9.982111930847168,8.342662811279297,6.322047710418701,34.89594268798828,16.59156036376953
2016-09-27,9.884673118591309,8.342662811279297,6.33081579208374,34.24406051635742,16.43592643737793
2016-09-28,9.895501136779785,8.512679100036621,6.365891456604004,34.523433685302734,16.7838077545166
2016-09-29,9.892793655395508,8.599664688110352,6.34542989730835,34.051151275634766,16.701417922973633
2016-09-30,9.97128677368164,9.149253845214844,6.42434549331665,34.470218658447266,16.6922607421875
2016-10-03,9.906326293945312,9.149253845214844,6.360044479370117,34.297264099121094,16.57019805908203
2016-10-04,9.906326293945312,9.287638664245605,6.400964736938477,34.35049057006836,16.521373748779297
2016-10-05,10.101203918457031,9.544638633728027,6.509108066558838,35.91368103027344,17.08286476135254
2016-10-06,10.14992618560791,9.516963958740234,6.593868732452393,36.292842864990234,17.10422706604004
2016-10-07,10.052484512329102,9.560455322265625,6.573410511016846,36.246280670166016,17.05539894104004
2016-10-10,10.112031936645508,9.884672164916992,6.576333045959473,35.9003791809082,16.777708053588867
2016-10-11,10.025418281555176,9.73047161102295,6.567563056945801,35.235191345214844,16.677003860473633
2016-10-12,10.274430274963379,9.766056060791016,6.620175838470459,35.05559158325195,16.8448429107666
2016-10-13,10.103912353515625,9.481378555297852,6.474034786224365,34.5633430480957,16.5762939453125
2016-10-14,10.472014427185059,9.675116539001465,6.596792221069336,34.85603713989258,16.866199493408203
2016-10-17,10.509909629821777,9.66325569152832,6.6230974197387695,35.175323486328125,16.8082218170166
2016-10-18,10.745387077331543,9.841178894042969,6.737086296081543,35.780643463134766,16.927234649658203
2016-10-19,10.66418743133545,9.924209594726562,6.804313659667969,35.29505920410156,16.976058959960938
2016-10-20,10.745387077331543,10.303781509399414,6.927069664001465,35.57443618774414,16.890615463256836
2016-10-21,10.7264404296875,10.37495231628418,6.89199686050415,34.749610900878906,16.83263397216797
2016-10-24,10.970038414001465,10.564737319946289,7.0030646324157715,35.72078323364258,17.00047492980957
2016-10-25,11.070183753967285,10.394722938537598,6.985527992248535,35.72743606567383,17.021831512451172
2016-10-26,11.121609687805176,10.513337135314941,6.988450050354004,35.887081146240234,17.061506271362305
2016-10-27,11.403103828430176,10.576600074768066,7.058598041534424,36.79174041748047,17.018781661987305
2016-10-28,11.362504005432129,10.537060737609863,7.055675506591797,36.90482711791992,16.91807746887207
2016-10-31,11.381450653076172,10.402628898620605,7.011831760406494,36.924774169921875,16.7532958984375
2016-11-01,11.2190523147583,10.003288269042969,6.900765895843506,36.61213684082031,16.619020462036133
2016-11-02,11.078303337097168,9.722562789916992,6.760469913482666,36.033424377441406,16.451181411743164
2016-11-03,11.002518653869629,9.710700988769531,6.915379524230957,36.77177810668945,16.5122127532959
2016-11-04,10.834704399108887,9.671163558959961,6.985527992248535,36.286190032958984,16.204002380371094
2016-11-07,11.11890697479248,10.173303604125977,7.181354999542236,36.6720085144043,16.54883575439453
2016-11-08,11.151386260986328,10.197027206420898,7.216430187225342,37.1043815612793,16.637332916259766
2016-11-09,11.595274925231934,10.564737319946289,7.546707630157471,38.86048889160156,17.113380432128906
2016-11-10,11.719779968261719,11.153863906860352,7.587625980377197,39.16647720336914,17.76032257080078
2016-11-11,11.581742286682129,11.66391372680664,7.511632442474365,38.82722473144531,18.047170639038086
2016-11-14,11.838872909545898,12.10279369354248,7.687001705169678,38.833885192871094,17.983089447021484
2016-11-15,11.800978660583496,12.09883975982666,7.669466495513916,37.84939193725586,18.013601303100586
2016-11-16,11.313782691955566,11.913007736206055,7.523322582244873,37.341575622558594,17.967832565307617
2016-11-17,11.043118476867676,11.877422332763672,7.532093524932861,37.8900146484375,18.321815490722656
2016-11-18,10.988985061645508,11.829976081848145,7.470714092254639,37.8900146484375,18.294353485107422
2016-11-21,11.09725284576416,11.869513511657715,7.467791557312012,38.066062927246094,18.39810562133789
2016-11-22,11.11349105834961,11.790437698364258,7.575934886932373,38.72960662841797,18.547632217407227
2016-11-23,11.010638236999512,11.7825288772583,7.485328674316406,38.688987731933594,18.53237533569336
2016-11-24,10.978157043457031,11.742990493774414,7.482407569885254,38.55356979370117,18.535429000854492
2016-11-25,10.856359481811523,11.742990493774414,7.453176975250244,38.37075424194336,18.55678939819336
2016-11-28,10.572161674499512,11.450404167175293,7.318728923797607,37.801998138427734,18.30961036682129
2016-11-29,10.7345609664917,11.592743873596191,7.38010835647583,37.86294174194336,18.517118453979492
2016-11-30,11.043118476867676,11.750897407531738,7.511632442474365,38.309818267822266,18.511014938354492
2016-12-01,11.083719253540039,11.964407920837402,7.575934886932373,39.129093170166016,18.46219253540039
2016-12-02,10.880719184875488,11.731128692626953,7.371339321136475,38.62127685546875,18.385900497436523
2016-12-05,10.980863571166992,12.083024024963379,7.5496296882629395,39.16971969604492,18.64528465270996
2016-12-06,11.492420196533203,13.0398588180542,7.88283109664917,40.62547302246094,18.84668731689453
2016-12-07,11.630463600158691,13.743647575378418,7.88283109664917,39.90098190307617,18.907724380493164
2016-12-08,11.868644714355469,14.13508129119873,8.023125648498535,41.49213790893555,19.368515014648438
2016-12-09,11.719779968261719,13.712017059326172,7.9617486000061035,40.15827941894531,19.438701629638672
2016-12-12,11.649408340454102,13.640848159790039,7.976360321044922,40.314002990722656,19.377668380737305
2016-12-13,11.543848037719727,13.814818382263184,7.9617486000061035,40.598388671875,19.399030685424805
2016-12-14,11.316489219665527,13.636894226074219,7.824374675750732,40.429115295410156,19.377668380737305
2016-12-15,11.649408340454102,14.36836051940918,8.01435661315918,41.31609344482422,19.554662704467773
2016-12-16,11.438288688659668,14.490930557250977,7.950054168701172,41.2348518371582,19.35325813293457
2016-12-19,11.438288688659668,13.84249496459961,7.879906177520752,40.307228088378906,19.069456100463867
2016-12-20,11.554675102233887,14.293235778808594,7.973440170288086,40.55775833129883,19.313587188720703
2016-12-21,11.541139602661133,14.229974746704102,7.967593669891357,40.57807159423828,19.362411499023438
2016-12-22,11.514077186584473,14.036233901977539,7.982206344604492,40.42234420776367,19.261709213256836
2016-12-23,11.508659362792969,14.083680152893066,7.964669704437256,40.307228088378906,19.981889724731445
2016-12-27,11.522193908691406,13.870173454284668,7.914981365203857,40.34108352661133,19.972726821899414
2016-12-28,11.562793731689453,13.854357719421387,7.906213760375977,40.19890213012695,19.670625686645508
2016-12-29,11.454527854919434,13.530138969421387,7.78930139541626,39.873897552490234,19.54245948791504
2016-12-30,11.39498233795166,13.640848159790039,7.815606594085693,39.833274841308594,19.649263381958008
2017-01-02,11.5167818069458,13.874126434326172,7.879906177520752,40.55775833129883,19.753015518188477
2017-01-03,11.88217830657959,14.008557319641113,8.078658103942871,41.722354888916016,20.01545524597168
2017-01-04,11.976911544799805,14.43952751159668,8.1254243850708,41.627559661865234,19.911699295043945
2017-01-05,11.976911544799805,14.32486629486084,8.096197128295898,41.221309661865234,19.676727294921875
2017-01-06,12.03375244140625,14.486974716186523,8.128348350524902,41.32964324951172,19.820148468017578
2017-01-09,11.903830528259277,14.313006401062012,8.011433601379395,40.55098342895508,20.030715942382812
2017-01-10,11.952552795410156,13.965065002441406,7.973440170288086,40.96401596069336,19.84761619567871
2017-01-11,11.936310768127441,14.28928279876709,7.976360321044922,40.67286682128906,19.87203025817871
2017-01-12,11.828045845031738,13.795048713684082,7.891599178314209,39.93482971191406,19.78048324584961
2017-01-13,12.206976890563965,14.348590850830078,8.052353858947754,40.84891128540039,19.942216873168945
